ID	chr_10p	chr_10q	chr_11p	chr_11q	chr_12p	chr_12q	chr_13q	chr_14q	chr_15q	chr_16p	chr_16q	chr_17p	chr_17q	chr_18p	chr_18q	chr_19p	chr_19q	chr_1p	chr_1q	chr_20p	chr_20q	chr_21q	chr_22q	chr_2p	chr_2q	chr_3p	chr_3q	chr_4p	chr_4q	chr_5p	chr_5q	chr_6p	chr_6q	chr_7p	chr_7q	chr_8p	chr_8q	chr_9p	chr_9q	chr_3q_BCL6	chr_11q_BIRC2	chr_1p_CDKN2C	chr_16q_CYLD	chr_1p_EVI5	chr_14q_MAX	chr_1q_MCL1	chr_8q_MYC_amp	chr_8q_MYC_del	chr_4p_NSD2	chr_2q_SP140	chr_1p_TENT5C	chr_3q_TERC	chr_16p_BCMA	chr_22q_XBP1
MMRF_2238_1_BM_CD138pos_pair	1.9911|0.0015	1.9951|0.0014	2.2525|0.0024	1.9553|0.0012	1.9975|0.0026	2.0013|0.0011	0.9804|7e-04	1.9419|0.0018	3.0001|0.0018	1.9633|0.0013	1.9633|0.0013	0.9708|0.0018	1.983|0.0021	0.9872|0.0015	2.0011|0.0014	3.2825|0.0078	2.4143|0.0071	2.9713|0.0032	3.0175|0.0016	1.9903|0.0021	1.9805|0.0019	2.9972|0.0029	1.9413|0.0019	1.998|0.0011	2|9e-04	2.006|0.0015	2.0075|0.0013	2.0111|8e-04	2.0111|8e-04	2.0064|0.0011	2.0054|0.0013	2.0026|8e-04	2.0026|8e-04	2.0044|0.001	1.9993|0.0013	0.9888|0.0014	2.0015|0.001	3.0017|0.0016	3.0017|0.0016	2.0082|0.0011	1.9912|0.0012	2.0087|0.0019	1.9633|0.0013	2.0366|0.0018	1.9482|0.0012	3.0175|0.0016	2.0015|0.001	2.0015|0.001	2.0111|8e-04	2|9e-04	3.0135|0.0052	2.0082|0.0011	1.9633|0.0013	1.9413|0.0019
MMRF_2240_1_BM_CD138pos_pair	1.9965|9e-04	1.9965|9e-04	1.997|9e-04	1.997|9e-04	1.9997|0.0019	1.9951|0.001	1.9834|0.001	1.9986|0.0018	2.0029|0.0014	2.002|0.0023	1.9785|0.0016	2.0089|0.0013	2.0089|0.0013	2.0007|0.0012	2.0007|0.0012	2.0342|0.0029	2.0025|0.002	2.0041|0.0016	3.0124|0.0016	2.0031|0.0022	2.0031|0.0015	2.0022|0.0018	1.9938|0.0027	1.9931|0.0013	1.4885|0.0026	1.9951|0.0014	2.0036|0.0012	1.9958|8e-04	1.9958|8e-04	2.0006|0.0011	1.9972|8e-04	1.9424|8e-04	1.9424|8e-04	2.0018|0.0014	1.9987|0.0011	1.9981|0.0018	2|0.0017	1.9757|0.0022	2.0063|0.0012	2.0012|0.001	1.997|9e-04	2.0051|0.0012	1.9785|0.0016	2.0051|0.0012	2|0.0011	3.0124|0.0016	2.0033|0.0018	2.0033|0.0018	1.9958|8e-04	1.9968|9e-04	1.9949|0.002	2.0012|0.001	2.0052|0.002	2.0067|0.0021
MMRF_2244_1_BM_CD138pos_pair	1.9937|0.0016	1.994|0.0014	2.0004|9e-04	2.0004|9e-04	2.0015|0.001	2.0015|0.001	0.7869|9e-04	1.597|0.0015	3.0242|0.0023	2.0131|0.0024	2.0067|0.0016	1.9581|0.0018	1.995|0.0021	1.4839|0.0033	1.9725|0.0015	2.0371|0.0018	2.0371|0.0018	1.9263|0.001	2.0542|0.0018	2.4672|0.0024	2.5185|0.0023	1.9996|0.0019	2.0105|0.0019	1.9975|0.0011	1.9944|0.001	2.1264|8e-04	2.1264|8e-04	2.5035|0.0012	2.5039|0.0014	1.9829|0.0011	1.9818|8e-04	2.7243|0.0011	2.7243|0.0011	1.9316|0.0013	1.9316|0.0013	0.9656|0.0019	1.978|0.002	2.0276|0.0017	2.0289|0.0011	2.1264|8e-04	2.0004|9e-04	1.9263|0.001	2.0067|0.0016	1.9263|0.001	1.597|0.0015	2.0553|0.0016	1.9927|0.0026	1.9927|0.0026	2.5035|0.0012	1.9941|9e-04	1.9263|0.001	2.1264|8e-04	2.0144|0.0021	2.0105|0.0019
MMRF_2245_1_BM_CD138pos_pair	2.0044|0.0015	2|0.0011	1.9955|9e-04	1.9992|0.0012	2.0133|9e-04	2.0133|9e-04	0.9586|0.0015	2.004|0.0011	3.058|0.0015	1.989|0.0012	1.989|0.0012	1.9909|0.0012	1.9909|0.0012	3.0419|0.0016	3.0464|0.002	3.0693|0.0037	3.0288|0.0026	1.9952|0.0015	3.1151|0.0039	1.989|0.0013	1.989|0.0013	2.0252|0.0017	1.9748|0.0017	2.0122|0.0014	2.0129|8e-04	3.0216|0.0019	3.0625|0.0022	2.0161|9e-04	2.0194|0.0011	3.0695|0.0016	3.0726|0.0014	3.0694|0.0022	3.0674|0.0019	3.0721|0.0015	3.0751|0.002	2.0026|0.0017	2.0211|0.0013	3.0589|0.0013	3.0589|0.0013	2.993|0.003	1.9955|9e-04	2.009|0.009	1.989|0.0012	2.0064|0.0012	2.0071|0.0011	3.1329|0.0014	2.0195|0.0013	2.0195|0.0013	2.0161|9e-04	2.0129|8e-04	2.0064|0.0012	3.0793|0.0019	1.989|0.0012	1.9748|0.0017
MMRF_2246_1_BM_CD138pos_pair	2.0019|0.0016	1.9979|0.0013	3.0374|0.0013	3.0374|0.0013	2.0034|0.0018	1.996|0.001	1.9923|0.0011	1.9982|0.0012	3.0576|0.0017	1.9941|0.0025	1.9909|0.002	2.0137|0.0013	2.0137|0.0013	0.9612|0.001	0.9579|0.001	3.0776|0.0029	3.0795|0.0037	1.9979|0.001	3.0491|0.0023	2.0018|0.0014	2.0029|0.0017	3.051|0.0026	2.0107|0.0029	2|0.0011	1.9991|9e-04	3.0421|0.0012	3.043|0.0016	1.991|0.0015	1.9872|9e-04	3.049|0.0011	3.049|0.0011	3.0627|0.0026	2.0006|9e-04	2.0001|9e-04	2.0001|9e-04	2.0622|0.0022	3.0464|0.0015	4.0983|0.0031	3.0558|0.0018	3.0449|0.0026	3.0374|0.0013	1.9979|0.001	1.9984|0.0017	1.9979|0.001	1.9984|0.0011	3.0561|0.0035	3.0464|0.0015	3.0464|0.0015	1.991|0.0015	1.9991|9e-04	1.9979|0.001	3.0449|0.0026	1.995|0.0025	2.0038|0.0022
MMRF_2250_1_BM_CD138pos_pair	1.9957|0.0017	1.0055|0.0022	2.0011|0.001	2.0011|0.001	1.011|0.0013	2.0064|0.0011	1.0122|7e-04	1.4243|0.0016	2.0339|0.0021	2.0006|0.0022	2.001|0.0018	1.0152|0.0025	1.9695|0.0026	1.992|0.0013	1.992|0.0013	3.0911|0.0076	2.0173|0.0033	1.1453|0.0018	1.0036|0.0022	1.9959|0.0015	1.9959|0.0015	2.0004|0.002	1.0207|0.0011	2.0001|0.0012	1.3506|0.0026	1.9975|0.0012	2.0058|0.0013	2.0032|0.0024	2.0098|0.001	1.9999|9e-04	1.9999|9e-04	1.9955|0.0018	1.9695|0.0015	2.0078|0.001	2.0073|0.0014	1.9976|0.0013	1.5953|0.002	1.9679|0.0039	1.9543|0.0027	2.0043|0.001	2.0011|0.001	1.6358|0.0039	2.001|0.0018	1.012|0.0012	1.3081|0.0044	2.0068|0.0012	1.9688|0.0022	1.9688|0.0022	2.022|0.004	1.9991|0.0017	2.0068|0.0012	2.0043|0.001	2.0006|0.0022	1.0207|0.0011
MMRF_2251_1_BM_CD138pos_pair	1.9752|0.0016	1.9826|0.0015	2.0044|0.0013	3.3077|0.0028	1.9797|9e-04	1.9797|9e-04	1.9484|0.001	2.3277|0.002	2.0248|0.0012	2.0005|0.0024	1.9628|0.0018	1.1097|0.0014	2.0535|0.0026	2|0.0012	2|0.0012	2.9793|0.004	2.0389|0.0022	1.9897|0.001	1.9888|0.001	1.9816|0.0029	2.0089|0.0019	2.7346|0.0025	2.0079|0.0019	1.982|0.0011	1.9649|8e-04	2.0373|8e-04	2.0373|8e-04	1.9551|7e-04	1.9551|7e-04	1.9319|0.0018	1.9742|9e-04	1.9987|0.001	2.8442|0.0018	2.0379|0.0014	2.0353|0.0011	2.7207|0.0016	2.7794|0.0019	2.0288|0.0018	2.0447|0.0054	2.0373|8e-04	3.2987|0.0023	1.9897|0.001	1.9644|0.0016	1.9897|0.001	2.015|0.0015	1.9888|0.001	2.8328|0.0022	2.8328|0.0022	1.9551|7e-04	1.9649|8e-04	1.9897|0.001	2.0373|8e-04	2.0062|0.0021	2.0079|0.0019
MMRF_2253_1_BM_CD138pos_pair	1.9944|0.001	1.9944|0.001	1.9957|9e-04	1.9957|9e-04	2|0.001	2|0.001	1.0176|6e-04	1.8665|0.0011	2.9773|0.0018	1.9957|0.0013	1.9957|0.0013	1.997|0.0013	1.997|0.0013	1.9965|0.0012	1.9965|0.0012	2.0063|0.0017	2.0063|0.0017	1.9925|0.0019	4.019|0.0031	1.9972|0.0014	1.9972|0.0014	2.0013|0.0019	1.9917|0.0019	2.0016|0.0011	2.0023|9e-04	2.0074|8e-04	2.0074|8e-04	2.0043|8e-04	2.0043|8e-04	2.0033|0.0011	2.0005|8e-04	2.0046|9e-04	2.0075|0.001	2.007|9e-04	2.0073|0.0013	1.5925|0.002	2.4295|0.0016	2.9619|0.0026	2.9537|0.0026	2.0074|8e-04	1.9957|9e-04	1.9972|0.0014	1.9957|0.0013	1.9828|0.0017	1.8665|0.0011	4.0208|0.0026	2.4298|0.0014	2.4298|0.0014	2.0043|8e-04	2.0023|9e-04	1.9828|0.0017	2.0074|8e-04	1.9957|0.0013	1.9917|0.0019
MMRF_2257_1_BM_CD138pos_pair	1.9943|8e-04	1.9943|8e-04	2.5002|0.001	2.5002|0.001	2|8e-04	2|8e-04	1.9794|9e-04	1.9987|0.001	1.999|0.001	1.9875|0.0011	1.9875|0.0011	2.009|0.0016	2.0196|0.0018	1.9781|0.001	1.9781|0.001	2.4979|0.0018	2.4979|0.0018	2.0026|0.0012	2.0054|0.0013	1.9829|0.0018	2.0044|0.0016	1.9815|0.0016	2.0013|0.0017	2.0009|0.001	1.9965|8e-04	2.0003|8e-04	2.0001|6e-04	2.4918|0.0016	2.4928|9e-04	2.4814|0.0016	2.5146|0.001	1.9975|0.001	1.4916|8e-04	2.503|9e-04	2.503|9e-04	1.9965|0.0017	1.9949|8e-04	2.9969|0.002	3.012|0.0015	2.0001|6e-04	2.5002|0.001	2.0049|9e-04	1.9875|0.0011	2.0049|9e-04	1.9987|0.001	2.0104|0.0011	1.9949|8e-04	1.9949|8e-04	2.4918|0.0016	1.9965|8e-04	2.0049|9e-04	2.0001|6e-04	1.9875|0.0011	2.0013|0.0017
MMRF_2258_1_BM_CD138pos_pair	2.0084|0.001	2.0084|0.001	3.1494|0.0014	3.1494|0.0014	2.0061|0.001	2.0061|0.001	1.9956|0.0012	1.9864|0.0019	4.1357|0.0024	3.0269|0.0031	2.9914|0.0025	2.0012|0.0014	2.0012|0.0014	2.0139|0.0013	2.0139|0.0013	4.0436|0.0033	4.0436|0.0033	2|8e-04	2|8e-04	2.0194|0.0015	2.0194|0.0015	2.0041|0.002	1.9897|0.002	1.9981|0.0012	2.0015|9e-04	3.068|0.0023	2.7373|0.0029	1.9912|0.0012	1.991|8e-04	3.0849|0.0024	3.0909|0.0014	1.9999|0.001	1.9991|9e-04	1.9997|0.001	1.1662|0.002	1.9638|9e-04	1.9638|9e-04	2.0547|0.0022	2.8751|0.0061	3.0585|0.0027	3.1494|0.0014	2|8e-04	2.9914|0.0025	2|8e-04	2.0058|0.0013	2|8e-04	1.9638|9e-04	1.9638|9e-04	1.9932|0.0062	2.0015|9e-04	2|8e-04	3.0585|0.0027	3.0269|0.0031	1.9897|0.002
MMRF_2265_1_BM_CD138pos_pair	1.9942|0.0011	1.9942|0.0011	1.9933|0.0011	1.9933|0.0011	2.002|0.0012	2.002|0.0012	1.3068|0.0023	1.0454|0.0019	3.0161|0.0021	1.9961|0.0016	1.9961|0.0016	1.9882|0.0022	1.9954|0.0025	2.0591|0.0015	2.0591|0.0015	2.984|0.003	2.984|0.003	1.9073|0.0012	2.469|0.0016	2.0051|0.0025	1.3592|0.0022	2.0099|0.0023	1.9742|0.0023	2.0061|0.0014	1.9986|0.0011	2.0181|9e-04	2.0194|0.0012	1.9949|0.001	1.9949|0.001	2.0059|0.001	2.0059|0.001	2.0105|0.001	2.0105|0.001	2.2265|0.0012	2.2265|0.0012	2|0.0011	2|0.0011	3.2567|0.0073	2.5056|0.0035	2.0181|9e-04	1.9933|0.0011	1.9073|0.0012	1.9961|0.0016	1.9073|0.0012	0.9865|0.0016	2.469|0.0016	2|0.0011	2|0.0011	1.9949|0.001	1.9986|0.0011	1.9073|0.0012	2.0181|9e-04	1.9961|0.0016	1.9742|0.0023
MMRF_2266_1_BM_CD138pos_pair	1.9954|0.001	2.3359|0.0028	2.0068|9e-04	2.0068|9e-04	1.9994|9e-04	1.9994|9e-04	0.9944|9e-04	0.9971|9e-04	3.3065|0.0028	2.0032|0.002	2.0025|0.0017	2.0016|0.0013	2.0016|0.0013	2.0047|0.0016	2.6834|0.0037	3.0172|0.0044	2.8831|0.004	1.3207|0.0015	2.023|0.0011	1.9678|0.0013	1.9678|0.0013	1.9954|0.0018	1.9998|0.0019	1.9986|0.0014	2|9e-04	2.9657|0.0012	2.8453|0.0015	2.0537|0.0031	2.7426|0.0017	3.0221|0.0023	3.0752|0.0028	3.5972|0.0035	1.6683|0.0016	2.9893|0.0016	3.0236|0.0034	0.9948|0.0012	1.9959|0.001	2.9605|0.0038	3.0031|0.0041	2.3871|0.0027	2.0068|9e-04	1.4365|0.0016	2.0023|0.0017	1.0484|0.0011	0.9971|9e-04	2.023|0.0011	1.9959|0.001	1.9959|0.001	1.987|0.0021	2|9e-04	1.9636|0.0046	2.9657|0.0012	2.0032|0.002	1.9998|0.0019
MMRF_2267_1_BM_CD138pos_pair	1.9983|9e-04	1.9983|9e-04	2.0077|9e-04	2.0077|9e-04	1.9983|0.0017	2.0006|0.001	2.0018|0.001	2.0148|0.0023	2.9391|0.0018	1.992|0.0028	1.9904|0.0015	1.9932|0.0019	1.986|0.0017	2|0.0012	2|0.0012	3.9808|0.0058	1.9867|0.0031	1.9982|0.0012	2.0024|0.001	1.9628|0.0013	1.9628|0.0013	1.9981|0.0017	1.9915|0.0027	2.0009|0.0011	2.0009|8e-04	2.0022|0.0011	2.0024|0.0011	2.0001|0.0011	2.0013|0.001	2.0005|0.002	2.0023|0.0012	2.0048|8e-04	2.0048|8e-04	1.9994|8e-04	1.9994|8e-04	1.996|0.0016	2.0013|9e-04	3.0131|0.0024	3.0231|0.0018	2.0017|9e-04	2.0077|9e-04	1.9988|0.001	1.9904|0.0015	1.9988|0.001	1.9987|0.0013	2.0024|0.001	2.0013|9e-04	2.0013|9e-04	2.0001|0.0011	2.0009|8e-04	1.9988|0.001	2.0017|9e-04	1.9933|0.0028	1.9854|0.0021
MMRF_2268_1_BM_CD138pos_pair	1.9973|0.0018	1.9894|0.0017	2.154|9e-04	2.154|9e-04	2.0075|9e-04	2.0075|9e-04	1.9574|0.0015	2.0058|0.0011	2.3244|0.0013	2.0063|0.0028	1.8466|0.0015	2.0304|0.0012	2.0304|0.0012	1.9898|0.0012	1.9898|0.0012	2.2035|0.0017	2.2035|0.0017	2.0035|9e-04	1.9998|0.001	2.0131|0.0013	2.0131|0.0013	2.0188|0.0018	2.0286|0.0018	2|9e-04	1.995|0.001	2.1558|8e-04	2.1556|0.0011	1.987|7e-04	1.987|7e-04	2.1528|8e-04	2.1528|8e-04	1.9989|8e-04	1.9989|8e-04	2.1571|9e-04	2.1571|9e-04	1.9967|8e-04	1.9967|8e-04	2.1487|0.0016	2.1652|0.0013	2.1547|0.0022	2.154|9e-04	2.0036|9e-04	1.8466|0.0015	2.0036|9e-04	2.0058|0.0011	1.9998|0.001	1.9967|8e-04	1.9967|8e-04	1.987|7e-04	2.0009|9e-04	2.0036|9e-04	2.1558|8e-04	2.0204|0.0028	2.0286|0.0018
MMRF_2269_1_BM_CD138pos_pair	1.9936|0.001	1.9936|0.001	2|0.001	2|0.001	2.003|0.0018	1.0093|6e-04	1.9902|0.0011	2.0092|0.0019	2.007|0.0016	2.5597|0.0058	1.0081|0.0017	2.0037|0.0014	2.0037|0.0014	1.9945|0.0013	1.9945|0.0013	2.0177|0.0033	2.0068|0.0032	1.9964|8e-04	1.9964|8e-04	1.0019|0.0011	1.8537|0.0028	2|0.0019	2.004|0.002	1.9996|7e-04	1.9996|7e-04	2.0016|0.0013	2.0014|0.001	2.003|8e-04	2.003|8e-04	1.9998|0.0019	1.4365|0.0024	1.9978|0.0015	1.0094|6e-04	2.0213|0.001	2.0218|0.0014	1.0044|0.0012	2|0.0011	1.9981|0.0011	1.9981|0.0011	2.0014|0.001	2|0.001	1.9964|8e-04	1.9936|0.002	1.9964|8e-04	1.9992|0.0012	1.9964|8e-04	2|0.0011	2|0.0011	2.003|8e-04	1.9996|7e-04	1.9964|8e-04	2.0014|0.001	3.1746|0.0076	2.004|0.002
MMRF_2270_1_BM_CD138pos_pair	1.9831|0.0017	1.9946|0.0017	2|0.0011	2|0.0011	1.7124|0.0026	1.8769|0.0027	1.0148|6e-04	2.0148|0.0016	2.0262|0.0021	1.939|0.0056	1.9676|0.0017	1.9807|0.0033	1.9902|0.0022	2.0005|0.0014	2.0005|0.0014	1.9797|0.0022	1.9824|0.0039	1.0048|6e-04	2.6757|0.0023	1.9673|0.0022	1.974|0.0021	2.0081|0.0021	1.9645|0.0031	2.0144|0.0016	2.0146|0.0012	1.9999|0.0014	2.0235|0.0011	1.007|9e-04	1.0191|5e-04	2.0072|9e-04	2.0072|9e-04	2.004|0.0017	1.9872|0.0011	2.0031|0.0014	2.0115|0.0019	2.0529|0.0011	2.0705|0.0015	2.026|0.0019	1.9847|0.0014	2.0235|0.0011	2|0.0011	1.0048|6e-04	1.9676|0.0017	1.0048|6e-04	2.0128|0.0013	2.7166|0.0025	3.3423|0.0299	3.3423|0.0299	1.007|9e-04	2.0145|0.001	1.0048|6e-04	2.0235|0.0011	1.9506|0.0033	1.9766|0.0024
MMRF_2271_1_BM_CD138pos_pair	1.9808|9e-04	1.9808|9e-04	1.9983|0.0014	1.9998|0.0016	1.9975|9e-04	1.9975|9e-04	0.9894|0.0013	1.0026|0.0011	1.9975|0.0012	1.967|0.0037	1.0266|0.0017	2.013|0.0018	2.0217|0.002	2.0082|0.0012	2.0082|0.0012	2.0081|0.002	2.0095|0.0033	2.0045|0.0014	3.3154|0.0028	1.9883|0.0013	1.9883|0.0013	1.7265|0.0036	1.9802|0.0028	2.0106|0.0017	1.9992|0.001	2.0052|0.001	2.0182|0.0011	2.0002|0.0015	1.9707|9e-04	2.0073|0.0011	2.0053|8e-04	1.9232|8e-04	1.9232|8e-04	2.009|9e-04	2.0097|0.0013	1.646|0.0014	1.9927|0.001	2.0017|0.0023	2.0422|0.0013	2.0184|0.0011	1.9953|0.0013	1.999|0.001	1.0087|0.0022	1.999|0.001	0.9986|0.0015	3.2497|0.0022	1.9927|0.001	1.9927|0.001	2.0005|0.0015	1.9986|9e-04	1.999|0.001	2.0184|0.0011	1.9769|0.0055	1.9963|0.0021
MMRF_2272_1_BM_CD138pos_pair	1.9973|0.0015	2.0033|0.0011	2.3474|0.001	2.3474|0.001	1.9753|8e-04	1.9753|8e-04	1.9592|0.0011	2.005|0.0014	3.9945|0.0022	1.9842|0.0018	2.0034|0.0022	1.7215|0.0037	2.0047|0.002	2.0032|0.0011	2.0032|0.0011	3.9654|0.0052	3.9348|0.006	2.0746|0.0019	2.3657|0.0014	2.0037|0.0014	1.9493|0.0027	1.9994|0.0017	1.9803|0.0017	2.0039|0.001	2.003|8e-04	2.0016|0.0014	0.9905|0.001	1.9986|0.001	2.0022|0.001	2.0002|7e-04	2.0002|7e-04	2.0095|8e-04	2.0114|8e-04	3|0.0013	2.9944|0.0017	1.9265|0.0018	2.3671|0.0011	1.9998|0.0021	1.9983|0.0012	0.9905|0.001	2.3474|0.001	0.6441|0.0045	2.0088|0.002	2.3711|0.0012	1.9992|0.0011	2.3711|0.0012	2.3671|0.0011	2.3671|0.0011	1.9986|0.001	2.003|8e-04	2.3711|0.0012	9.1434|0.0518	1.9842|0.0018	1.9803|0.0017
MMRF_2273_1_BM_CD138pos_pair	2.0014|0.0019	2.0013|0.0016	3.042|0.0012	3.042|0.0012	2.0031|0.0017	2.0016|0.001	2.0013|0.001	2.0003|0.0012	4.0489|0.002	1.9704|0.0012	1.9704|0.0012	1.9219|0.0023	1.9928|0.0015	1.9998|0.0012	1.9998|0.0012	3.9942|0.0027	3.9942|0.0027	0.931|0.0021	1.9993|0.0012	1.9889|0.0019	1.9749|0.0018	1.9946|0.0018	1.9731|0.0025	2.0029|0.0011	2.0059|8e-04	3.06|0.0019	3.0703|0.0024	2.0054|9e-04	2.0058|0.0013	3.065|0.002	3.0696|0.0012	2.0543|9e-04	2.0568|8e-04	2.0041|8e-04	2.0041|8e-04	1.9878|0.001	3.0631|0.0029	3.0557|0.0022	3.0581|0.0016	3.0648|0.0025	3.042|0.0012	1.9971|0.0011	1.9704|0.0012	1.9971|0.0011	2.0032|0.0011	2.0026|0.001	3.0442|0.0032	3.0442|0.0032	2.0054|9e-04	2.0059|8e-04	0.931|0.0021	3.0648|0.0025	1.9704|0.0012	1.967|0.002
MMRF_2279_1_BM_CD138pos_pair	1.9988|0.001	1.9988|0.001	3.6124|0.0017	3.6124|0.0017	1.9944|0.0018	2.0012|0.001	1.9632|0.0011	2.0193|0.0023	4.0147|0.0034	1.9895|0.0036	1.9835|0.0017	1.9418|0.0053	1.9967|0.0022	2.0074|0.0013	2.0074|0.0013	3.918|0.0034	3.918|0.0034	1.9874|0.0013	2.0025|0.0011	2.0019|0.0021	1.9823|0.0019	2.1073|0.002	1.9426|0.0046	2.0059|0.0012	2.0054|9e-04	2.077|8e-04	2.077|8e-04	2.0054|0.001	2.0158|0.0015	3.0163|0.0024	3.012|0.0014	2.9842|0.0021	1.0144|9e-04	2.4017|0.0018	2.416|0.0013	1.6185|0.0012	3.0007|0.0015	2.8506|0.0025	3.1607|0.003	2.077|8e-04	3.6124|0.0017	1.9814|0.001	1.9835|0.0017	1.9814|0.001	2.0054|0.0013	2.0025|0.0011	3.0007|0.0015	3.0007|0.0015	2.0054|0.001	2.0054|9e-04	1.9705|0.0046	2.077|8e-04	2.9937|0.0258	1.9651|0.0022
MMRF_2281_1_BM_CD138pos_pair	1.9965|9e-04	1.9965|9e-04	1.9977|9e-04	1.9977|9e-04	2.0042|9e-04	2.0042|9e-04	1.004|8e-04	2.0046|0.0019	2.019|0.0017	1.9894|0.0041	1.9973|0.0016	1.9898|0.0023	1.993|0.0014	2.0005|0.0012	2.0005|0.0012	2.9785|0.0024	2.9785|0.0024	1.9787|0.0019	2.9831|0.0015	1.9899|0.0013	1.9899|0.0013	1.998|0.0018	1.9784|0.0026	1.9996|0.0011	2.0025|8e-04	2.005|7e-04	2.0054|9e-04	2.0061|7e-04	2.0061|7e-04	2.0262|0.001	2.0393|0.0012	2.0048|8e-04	2.0048|8e-04	2.9918|0.0012	2.9918|0.0012	2.001|9e-04	2.0004|0.0011	1.8512|0.0015	1.9981|0.0012	2.005|7e-04	1.9977|9e-04	1.9839|0.0016	1.9973|0.0016	1.9853|0.0017	2.0035|0.0011	2.9831|0.0015	2.001|9e-04	2.001|9e-04	2.0061|7e-04	2.0025|8e-04	1.952|0.0019	2.005|7e-04	1.9918|0.0029	1.9891|0.0021
MMRF_2284_1_BM_CD138pos_pair	2.0003|0.0019	1.9893|0.0013	3.0092|0.0013	3.0092|0.0013	1.9869|9e-04	1.9869|9e-04	1.6408|0.0016	2.0113|0.0019	2.9741|0.0026	1.9723|0.0019	0.9434|0.0015	1.98|0.0022	1.9808|0.0013	2.0022|0.0012	2.0022|0.0012	3.9918|0.003	3.9918|0.003	0.9789|0.0017	2.0007|0.001	1.987|0.0013	1.987|0.0013	2.0043|0.0017	1.9414|0.0017	2.0054|0.0011	0.9638|0.0012	2|7e-04	2|7e-04	2.0094|7e-04	2.0094|7e-04	3.0314|0.0011	3.0314|0.0011	2.0104|9e-04	1.0062|0.0016	1.999|8e-04	1.999|8e-04	2.0051|9e-04	2.0573|0.0024	3.0377|0.0023	2.9423|0.0017	2|7e-04	3.0092|0.0013	0.964|0.0015	1.9901|0.003	0.9791|0.0023	2.0039|0.0011	2.0007|0.001	2.0051|9e-04	2.0051|9e-04	2.0094|7e-04	0.9638|0.0012	0.9757|0.0027	2|7e-04	1.9723|0.0019	1.9414|0.0017
MMRF_2286_1_BM_CD138pos_pair	2.0157|0.0025	2.0135|0.0012	1.998|0.001	1.998|0.001	1.642|0.0027	1.9907|0.0011	1.9885|0.0011	2.0026|0.002	2.8964|0.0031	2|0.0013	2|0.0013	2.0008|0.0013	2.0008|0.0013	1.9958|0.0013	1.9958|0.0013	2.0104|0.0022	2.0251|0.004	1.9977|0.001	2.8765|0.0016	1.9702|0.0021	2.0131|0.002	1.9935|0.0019	1.9891|0.0029	2.0042|0.0015	2.0014|9e-04	2.0868|8e-04	2.0868|8e-04	1.9967|0.0016	1.9869|8e-04	1.9975|0.001	1.9981|8e-04	2.34|0.0024	2.2504|0.0011	2.0945|0.0016	2.0946|0.001	1.9929|0.001	1.9965|0.0013	2.9837|0.0026	2.9967|0.002	2.0868|8e-04	1.998|0.001	1.9977|0.001	2|0.0013	1.9977|0.001	1.9991|0.0012	2.8765|0.0016	1.9929|0.001	1.9929|0.001	1.9919|0.0037	2.0014|9e-04	1.9977|0.001	2.0868|8e-04	2|0.0013	2.0033|0.0022
MMRF_2288_1_BM_CD138pos_pair	2.0051|0.001	2.0087|0.0014	2.0855|0.0016	3.1095|0.0028	2|9e-04	2|9e-04	1.9858|0.001	2.0073|0.0013	3.0817|0.0017	1.9954|0.003	0.9443|0.0011	2.0447|0.0028	2.0337|0.0026	3.057|0.0017	3.057|0.0017	3.1291|0.0029	3.1299|0.0038	1.997|0.0014	0.5107|0.0062	2.0118|0.0013	2.0118|0.0013	1.9972|0.0018	0.9537|0.001	2.0051|0.0013	1.9978|9e-04	1.9963|7e-04	1.9963|7e-04	1.9907|7e-04	1.9907|7e-04	3.0584|0.0011	3.0584|0.0011	1.9955|8e-04	1.9955|8e-04	3.0632|0.0012	3.0632|0.0012	1.9984|8e-04	1.9984|8e-04	3.0535|0.0024	3.0856|0.0018	1.9963|7e-04	3.3715|0.0052	1.9895|0.001	0.9421|0.001	1.9895|0.001	2.0091|0.0011	2.0031|0.0012	1.9984|8e-04	1.9984|8e-04	1.9907|7e-04	1.9974|8e-04	1.9895|0.001	1.9963|7e-04	2.0315|0.0029	0.9537|0.001
MMRF_2289_1_BM_CD138pos_pair	1.997|0.001	1.997|0.001	2.0766|0.001	2.0766|0.001	2.0007|0.001	2.0007|0.001	1.9216|0.0011	1.9943|0.0015	3.1125|0.0019	2.0036|0.0022	2.0022|0.0018	2.0306|0.003	2.013|0.002	1.9853|0.0013	1.9853|0.0013	3.1138|0.0027	3.1138|0.0027	1.1522|9e-04	2.8353|0.0015	1.9988|0.0022	2.0187|0.0029	3.0831|0.003	2|0.0021	2.1747|0.002	1.9842|9e-04	2.0035|0.0012	2.0047|0.001	1.98|8e-04	1.98|8e-04	3.1004|0.0013	3.1004|0.0013	1.9993|0.0015	1.9997|9e-04	1.993|0.001	1.9923|0.0014	2.0011|0.001	2.0011|0.001	3.0885|0.0034	3.0948|0.0018	2.0052|8e-04	2.0766|0.001	1.1509|7e-04	2.0022|0.0018	1.1509|7e-04	1.9993|0.0012	2.8353|0.0015	2.0011|0.001	2.0011|0.001	1.98|8e-04	1.9842|9e-04	1.1509|7e-04	2.0052|8e-04	2.0036|0.0022	2|0.0021
